User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U14719,51,Female,Professional,Android,3.7,3.3,3,5.2,1,31,3,6.3
U14720,38,Male,Freelancer,iOS,8.1,3.5,3,7.2,1,81,0,9.3
U14721,49,Female,Professional,iOS,2.9,1.6,3,7.4,1,29,1,4.1
U14722,23,Male,Professional,iOS,2.9,2.3,3,6.0,1,40,0,3.7
U14723,33,Male,Student,iOS,9.7,7.5,3,7.3,1,110,3,11.0
U14724,27,Female,Freelancer,Android,8.7,5.8,2,7.4,1,75,0,11.4
U14725,33,Female,Freelancer,Android,3.5,2.2,3,7.8,1,30,2,4.1
U14726,46,Male,Student,Android,7.9,6.0,1,7.5,2,64,4,8.3
U14727,46,Male,Professional,iOS,6.7,5.4,2,5.3,3,86,3,8.0
U14728,29,Female,Professional,iOS,5.9,3.5,3,5.7,1,88,0,8.0
U14729,21,Male,Student,iOS,5.8,4.5,3,7.0,1,56,1,8.4
U14730,27,Female,Freelancer,Android,4.9,4.0,2,5.2,1,39,2,7.7
U14731,30,Female,Student,Android,6.5,3.4,2,7.1,1,92,0,7.6
U14732,48,Female,Student,iOS,5.5,3.2,3,6.1,1,56,4,6.8
U14733,28,Male,Professional,Android,5.2,2.2,1,5.5,1,52,4,6.0
U14734,45,Male,Professional,iOS,6.3,3.6,1,5.3,1,92,4,6.8
U14735,44,Male,Freelancer,iOS,6.9,4.6,2,6.1,1,62,2,7.7
U14736,49,Female,Freelancer,Android,9.0,7.8,1,6.6,2,120,3,9.6
U14737,18,Female,Student,Android,4.1,1.7,3,6.5,1,59,2,5.3
U14738,32,Male,Freelancer,iOS,5.5,3.8,3,7.2,1,65,2,6.4
U14739,39,Male,Freelancer,Android,3.5,2.9,5,7.5,1,46,0,3.9
U14740,52,Male,Student,iOS,8.6,6.5,1,6.6,1,125,0,10.5
U14741,25,Female,Freelancer,Android,6.6,5.5,1,6.0,2,65,4,6.9
U14742,47,Female,Professional,Android,3.0,2.6,2,5.6,1,41,0,4.3
U14743,46,Female,Professional,Android,3.1,1.7,3,6.2,1,42,4,4.3
U14744,50,Female,Professional,iOS,5.8,3.3,1,5.1,3,66,4,8.6
U14745,22,Male,Professional,Android,5.1,4.1,1,5.2,1,59,1,7.7
U14746,36,Male,Professional,Android,3.8,1.6,5,7.3,1,54,4,6.3
U14747,59,Male,Professional,Android,4.8,2.0,2,6.2,1,43,2,6.4
U14748,52,Male,Freelancer,iOS,6.5,3.7,3,5.2,1,55,0,7.0
U14749,56,Female,Freelancer,Android,4.5,4.0,3,5.9,1,52,3,5.5
U14750,46,Female,Student,Android,5.1,4.2,3,6.5,1,53,2,7.5
U14751,23,Female,Freelancer,Android,4.2,2.1,2,6.3,1,54,2,5.8
U14752,22,Female,Professional,Android,6.6,3.1,3,7.4,1,60,0,8.9
U14753,54,Male,Student,Android,9.0,5.7,1,5.4,1,76,1,9.1
U14754,35,Male,Freelancer,iOS,3.5,2.2,4,7.3,1,38,1,5.0
U14755,40,Male,Freelancer,Android,8.7,5.7,2,6.6,1,93,3,10.7
U14756,59,Female,Freelancer,Android,6.2,3.2,2,5.1,1,55,1,8.9
U14757,56,Male,Freelancer,Android,6.3,5.6,1,5.0,1,63,3,7.1
U14758,38,Female,Professional,Android,6.5,3.2,3,6.8,1,77,0,8.9
U14759,45,Female,Student,Android,8.2,3.8,2,5.3,1,83,1,9.7
U14760,42,Female,Student,iOS,9.8,7.8,1,6.6,2,91,1,10.8
U14761,56,Male,Student,Android,4.6,2.7,4,7.7,1,56,1,6.3
U14762,28,Female,Student,iOS,7.0,6.2,2,7.9,1,56,4,9.5
U14763,29,Male,Freelancer,iOS,3.0,1.7,4,7.7,1,26,0,4.8
U14764,24,Female,Freelancer,iOS,7.8,6.9,2,6.7,1,83,3,8.3
U14765,20,Female,Freelancer,Android,6.7,4.2,4,8.0,1,79,4,6.7
U14766,34,Male,Professional,Android,3.8,2.8,3,6.9,1,38,0,5.3
U14767,31,Female,Student,Android,8.9,7.6,1,5.9,1,110,1,10.5
U14768,38,Male,Student,iOS,6.0,4.2,2,6.4,1,84,2,7.2
U14769,54,Male,Freelancer,iOS,5.0,2.0,4,5.9,1,46,1,7.8
U14770,52,Male,Freelancer,iOS,6.1,2.5,3,5.9,1,71,4,8.2
U14771,46,Male,Professional,iOS,3.8,3.0,2,7.4,1,42,1,6.5
U14772,34,Female,Professional,iOS,2.7,1.9,4,7.3,1,29,0,2.7
U14773,18,Female,Professional,Android,4.9,2.1,3,7.4,1,65,1,7.7
U14774,22,Female,Professional,Android,6.9,4.7,2,7.4,1,98,3,8.6
U14775,44,Female,Freelancer,iOS,4.5,2.4,2,5.2,1,45,1,4.7
U14776,23,Female,Professional,iOS,4.8,3.1,1,5.3,1,53,0,7.1
U14777,50,Female,Freelancer,Android,6.9,4.2,1,6.5,1,96,2,8.7
U14778,37,Female,Freelancer,Android,3.8,3.4,2,5.9,1,42,0,5.6
U14779,23,Male,Student,iOS,8.7,3.9,3,6.4,1,129,3,10.9
U14780,50,Female,Freelancer,iOS,4.7,2.2,4,6.5,1,56,1,7.6
U14781,20,Female,Freelancer,iOS,6.8,5.8,1,5.1,2,75,4,9.1
U14782,40,Female,Professional,Android,6.6,5.0,1,6.2,1,63,3,6.7
U14783,32,Female,Student,Android,5.4,3.7,1,6.0,1,52,0,6.8
U14784,30,Male,Student,Android,9.3,4.0,3,6.8,1,112,3,10.4
U14785,19,Female,Student,Android,6.1,2.9,3,7.8,1,76,0,7.0
U14786,26,Female,Freelancer,iOS,8.5,4.4,3,7.8,1,88,1,9.1
U14787,29,Female,Freelancer,Android,6.9,4.5,2,7.3,1,78,2,8.8
U14788,36,Female,Freelancer,iOS,6.3,3.3,2,6.6,1,83,3,7.4
U14789,42,Female,Professional,iOS,6.3,5.3,3,5.9,1,92,3,8.0
U14790,57,Female,Student,iOS,5.6,2.5,3,5.7,1,61,1,7.0
U14791,41,Male,Student,Android,6.9,3.3,5,7.9,1,76,1,9.5
U14792,34,Female,Freelancer,iOS,4.9,2.9,4,7.3,1,56,2,5.5
U14793,42,Female,Professional,iOS,6.3,3.5,3,6.5,1,91,1,7.5
U14794,19,Male,Professional,Android,5.1,4.1,3,6.3,1,61,0,5.6
U14795,51,Male,Professional,Android,4.6,3.8,3,6.6,1,62,1,7.3
U14796,23,Male,Professional,Android,2.3,1.4,4,7.1,1,25,0,5.0
U14797,48,Female,Freelancer,iOS,6.2,5.5,2,6.6,1,51,1,7.8
U14798,43,Male,Freelancer,Android,4.9,2.7,3,7.0,1,70,2,7.6
U14799,31,Male,Student,Android,5.5,4.5,3,6.9,1,52,1,8.3
U14800,26,Male,Freelancer,Android,6.6,4.1,1,5.5,1,89,0,6.8
U14801,21,Female,Freelancer,iOS,4.6,3.7,2,6.3,1,38,2,6.8
U14802,39,Male,Freelancer,iOS,7.6,5.2,2,6.2,1,70,1,9.6
U14803,20,Male,Freelancer,Android,3.7,3.2,4,5.5,1,34,1,4.1
U14804,56,Male,Freelancer,Android,8.7,4.8,2,7.1,1,104,2,8.8
U14805,26,Female,Freelancer,Android,6.5,3.0,2,5.3,1,55,1,9.2
U14806,27,Female,Professional,Android,3.0,2.0,2,5.6,1,43,1,5.6
U14807,30,Female,Freelancer,Android,8.3,3.7,2,6.6,2,73,3,10.0
U14808,55,Female,Student,Android,6.7,4.5,2,6.5,1,98,0,8.5
U14809,37,Female,Freelancer,Android,9.0,7.3,2,7.4,1,100,1,9.7
U14810,26,Male,Freelancer,Android,7.7,6.6,1,6.0,2,77,0,7.7
U14811,37,Male,Professional,iOS,2.6,2.1,2,6.3,1,25,0,5.0
U14812,38,Male,Freelancer,iOS,3.2,2.6,2,5.3,1,41,4,4.3
U14813,24,Female,Professional,Android,5.3,2.3,3,6.8,1,79,3,6.2
U14814,20,Male,Professional,Android,6.0,2.7,3,5.5,1,75,0,6.6
U14815,26,Female,Student,iOS,7.5,4.7,3,7.7,1,64,2,7.9
U14816,27,Male,Freelancer,Android,4.2,3.4,2,7.1,1,46,2,6.2
U14817,27,Female,Student,iOS,4.3,2.6,4,8.0,1,38,0,5.4
U14818,52,Male,Student,Android,4.2,2.2,3,6.9,1,36,4,5.0
U14819,31,Female,Professional,iOS,4.6,3.3,1,5.0,1,41,2,5.4
U14820,26,Female,Freelancer,iOS,3.6,1.8,4,7.6,1,36,0,4.7
U14821,40,Male,Student,iOS,8.6,3.6,3,7.4,1,87,0,11.2
U14822,50,Male,Student,iOS,7.7,5.4,1,5.2,3,73,0,10.3
U14823,58,Male,Professional,Android,6.4,3.8,3,7.0,1,67,4,8.4
U14824,34,Female,Professional,iOS,2.6,1.8,5,7.3,1,27,2,3.8
U14825,34,Male,Student,iOS,6.2,3.1,2,5.6,2,87,3,7.1
U14826,39,Female,Professional,Android,4.3,2.4,4,7.3,1,38,3,5.3
U14827,54,Male,Freelancer,Android,5.9,5.0,3,7.9,1,67,1,6.0
U14828,26,Female,Student,iOS,8.4,5.0,2,7.5,2,91,4,9.9
U14829,33,Male,Professional,iOS,3.4,3.0,2,5.4,1,33,0,5.0
U14830,43,Female,Professional,Android,4.9,4.3,3,6.6,1,40,1,5.9
U14831,21,Female,Student,iOS,5.1,2.7,2,6.0,1,72,4,7.7
U14832,41,Male,Professional,Android,6.2,2.7,4,7.4,1,70,0,8.1
U14833,53,Female,Professional,Android,4.4,2.8,5,6.3,1,38,4,6.8
U14834,26,Male,Freelancer,Android,7.6,5.7,1,5.3,1,83,0,9.4
U14835,19,Female,Freelancer,iOS,4.7,2.9,3,6.4,1,43,1,7.3
U14836,50,Female,Freelancer,iOS,5.8,3.8,3,6.4,1,56,0,7.7
U14837,54,Male,Student,iOS,9.9,6.9,2,7.2,1,141,2,12.0
U14838,40,Male,Student,Android,4.8,3.3,3,6.8,1,41,2,6.8
U14839,59,Male,Professional,Android,3.6,2.0,3,5.2,1,40,0,6.0
U14840,54,Female,Professional,iOS,6.3,4.2,1,5.1,1,64,1,8.4
U14841,31,Female,Professional,Android,4.8,4.2,1,5.6,1,63,2,5.3
U14842,22,Male,Student,Android,5.7,3.2,2,6.7,2,56,3,8.6
U14843,54,Male,Professional,iOS,3.0,1.8,2,5.2,1,45,2,4.4
U14844,25,Male,Professional,Android,4.0,2.0,3,6.8,1,33,3,4.6
U14845,50,Female,Freelancer,Android,3.6,3.1,2,6.4,1,37,1,4.0
U14846,43,Male,Student,iOS,6.8,3.2,2,6.9,2,81,4,7.2
U14847,38,Female,Freelancer,Android,7.3,4.3,2,6.3,1,101,1,7.5
U14848,19,Male,Student,Android,5.3,4.5,4,7.8,1,45,1,7.0
U14849,38,Male,Student,Android,5.6,3.2,1,7.2,1,75,2,7.6
U14850,39,Female,Student,iOS,6.7,5.0,1,5.7,1,68,1,9.0
U14851,20,Female,Student,Android,5.5,4.5,2,5.4,1,46,2,6.0
U14852,49,Male,Professional,Android,2.3,1.3,3,6.3,1,24,4,4.5
U14853,33,Female,Professional,Android,2.4,1.0,2,5.8,1,24,0,2.8
U14854,40,Male,Student,Android,5.4,3.0,1,5.2,1,61,1,8.3
U14855,55,Female,Student,Android,5.4,2.5,2,6.8,1,64,4,7.9
U14856,32,Female,Student,Android,7.6,6.7,1,5.4,3,102,4,9.2
U14857,32,Female,Professional,Android,2.6,1.8,4,7.5,1,36,2,4.1
U14858,48,Female,Freelancer,Android,3.3,1.3,3,6.0,1,30,1,3.6
U14859,37,Female,Freelancer,Android,7.3,6.1,1,5.3,2,62,4,9.8
U14860,20,Female,Student,Android,5.9,4.2,2,5.8,1,55,2,7.1
U14861,49,Male,Freelancer,iOS,3.6,2.9,2,6.0,1,32,2,4.5
U14862,47,Male,Student,Android,9.2,8.1,1,7.3,1,87,0,10.9
U14863,32,Female,Professional,iOS,3.9,2.7,2,7.1,1,55,4,4.4
U14864,49,Female,Professional,Android,2.9,1.3,2,6.3,1,39,4,5.4
U14865,47,Female,Professional,Android,2.7,2.4,3,5.6,1,27,4,4.7
U14866,27,Male,Freelancer,Android,6.4,4.7,2,6.7,1,93,0,6.8
U14867,28,Female,Student,Android,7.5,5.0,3,7.8,1,90,4,9.1
U14868,19,Male,Freelancer,iOS,8.8,6.6,2,7.6,1,116,4,11.0
U14869,44,Female,Freelancer,Android,3.9,3.3,3,6.2,1,56,3,5.8
U14870,20,Male,Freelancer,Android,4.0,3.1,2,5.8,1,33,1,5.2
U14871,54,Male,Student,iOS,4.1,1.9,3,6.6,1,34,2,6.3
U14872,48,Male,Freelancer,Android,3.2,2.3,3,6.8,1,46,1,5.3
U14873,33,Female,Professional,iOS,4.0,2.2,1,5.3,2,38,4,5.5
U14874,44,Male,Freelancer,iOS,5.6,4.2,1,6.6,1,48,2,6.5
U14875,34,Female,Professional,iOS,2.0,1.4,3,5.5,1,26,4,2.7
U14876,53,Female,Student,iOS,5.6,3.5,4,7.3,1,46,2,6.1
U14877,25,Male,Freelancer,iOS,4.3,3.7,1,6.5,1,46,4,4.6
U14878,50,Female,Freelancer,Android,5.7,4.3,2,5.5,1,84,0,6.8
U14879,42,Male,Student,iOS,7.1,5.4,1,5.1,2,69,2,9.4
U14880,18,Female,Professional,Android,3.9,3.2,4,7.2,1,47,0,5.8
U14881,20,Male,Student,Android,4.4,3.6,2,5.1,1,47,2,5.7
U14882,56,Female,Freelancer,Android,5.1,3.6,4,6.9,1,62,1,7.5
U14883,28,Female,Freelancer,Android,7.2,5.3,1,5.3,2,61,3,8.9
U14884,46,Female,Freelancer,iOS,4.1,1.7,2,6.1,1,55,1,6.4
U14885,31,Female,Professional,Android,4.5,3.5,2,7.1,1,39,3,6.7
U14886,48,Female,Professional,iOS,2.9,1.5,3,6.6,1,28,4,4.4
U14887,45,Male,Freelancer,iOS,6.1,4.5,2,6.2,1,77,1,7.3
U14888,43,Male,Professional,iOS,5.0,2.9,3,7.3,1,67,3,7.8
U14889,28,Male,Freelancer,iOS,6.4,4.5,5,8.0,1,78,3,8.4
U14890,36,Female,Freelancer,Android,8.9,4.0,4,7.4,1,88,1,10.0
U14891,24,Male,Freelancer,iOS,6.3,3.0,3,6.9,1,57,2,8.1
U14892,22,Female,Student,Android,4.1,2.8,3,5.5,1,54,3,4.2
U14893,39,Male,Freelancer,Android,4.2,2.0,1,6.2,1,34,1,7.2
U14894,31,Male,Freelancer,iOS,7.8,5.5,1,5.3,3,94,4,10.4
U14895,26,Female,Freelancer,Android,4.4,3.9,4,7.7,1,53,0,6.8
U14896,49,Female,Student,iOS,5.7,2.3,2,7.1,1,85,0,6.3
U14897,45,Male,Professional,iOS,4.1,1.8,2,6.5,1,56,1,4.8
U14898,34,Male,Professional,Android,6.4,5.5,1,5.1,1,63,1,8.0
U14899,38,Female,Student,iOS,5.6,3.7,4,5.6,1,50,1,6.4
U14900,38,Female,Freelancer,Android,3.9,2.5,4,5.7,1,50,1,4.4
U14901,31,Female,Freelancer,iOS,3.9,2.7,3,6.7,1,48,4,5.3
U14902,21,Female,Professional,iOS,5.3,4.4,3,6.5,1,75,4,5.5
U14903,36,Female,Professional,iOS,5.9,2.7,2,5.5,1,59,3,8.4
U14904,56,Female,Professional,iOS,5.9,3.0,2,5.4,1,87,1,6.9
U14905,51,Male,Freelancer,iOS,5.2,2.9,2,6.8,1,50,1,6.9
U14906,18,Male,Freelancer,iOS,3.6,1.6,4,6.5,1,33,1,5.4
U14907,44,Female,Student,Android,5.5,2.2,4,7.3,1,70,3,6.5
U14908,58,Female,Professional,Android,5.3,2.7,3,6.7,1,64,0,7.9
U14909,42,Male,Student,Android,4.0,2.5,3,5.9,1,49,3,5.1
U14910,59,Female,Student,iOS,4.8,3.2,4,7.0,1,61,2,5.3
U14911,26,Male,Student,iOS,7.7,4.7,2,5.9,2,104,0,8.7
U14912,58,Female,Freelancer,Android,6.0,4.6,3,5.3,1,75,1,8.8
U14913,40,Female,Freelancer,Android,7.3,3.5,1,5.2,1,98,1,7.7
U14914,34,Female,Freelancer,Android,4.7,2.5,3,6.4,1,61,4,4.7
U14915,24,Male,Professional,iOS,3.1,1.9,3,5.1,1,43,1,4.2
U14916,21,Male,Student,Android,8.9,3.7,2,5.2,1,127,0,9.4
U14917,30,Male,Professional,iOS,2.3,1.0,1,5.8,1,21,0,4.9
U14918,29,Female,Freelancer,iOS,3.1,1.9,3,6.6,1,29,0,5.9
U14919,59,Female,Freelancer,Android,5.7,3.0,1,5.4,1,63,1,7.5
U14920,23,Male,Professional,Android,5.6,4.1,3,7.2,1,57,0,8.0
U14921,55,Female,Freelancer,iOS,7.0,5.5,2,7.1,1,60,3,9.4
U14922,48,Male,Freelancer,Android,4.4,2.6,2,7.8,1,48,1,5.3
U14923,52,Female,Professional,iOS,5.0,3.8,4,7.4,1,73,0,6.2
U14924,53,Male,Student,iOS,6.9,4.2,4,6.4,1,68,1,9.2
U14925,38,Female,Student,iOS,7.5,5.3,3,5.9,1,79,2,7.6
U14926,44,Male,Professional,iOS,4.0,1.9,3,7.1,1,46,0,6.8
U14927,54,Female,Student,iOS,5.4,3.9,1,5.4,1,74,1,6.4
U14928,30,Male,Freelancer,iOS,6.6,4.9,2,6.6,1,89,0,8.9
U14929,33,Male,Student,iOS,5.8,4.5,2,7.7,1,59,4,6.0
U14930,56,Male,Student,Android,7.9,5.0,1,5.9,1,65,1,10.5
U14931,46,Male,Professional,Android,3.0,2.5,3,6.9,1,24,1,5.1
U14932,59,Male,Professional,Android,3.0,1.3,2,5.4,1,41,4,3.9
U14933,34,Male,Student,Android,6.6,4.6,2,6.3,2,57,2,8.5
U14934,20,Female,Student,iOS,8.8,4.0,3,7.8,1,70,3,11.2
U14935,57,Male,Professional,Android,5.5,2.7,2,5.9,1,77,0,7.3
U14936,18,Female,Student,Android,5.7,4.3,1,5.2,1,66,1,6.5
U14937,23,Male,Student,iOS,4.8,2.9,2,5.6,1,65,2,7.7
U14938,31,Female,Freelancer,Android,3.1,2.7,3,6.7,1,46,1,4.2
U14939,29,Female,Freelancer,Android,7.8,6.3,3,7.1,1,66,4,10.2
U14940,27,Female,Student,iOS,10.0,7.4,2,7.1,2,89,4,12.1
U14941,34,Female,Student,Android,9.6,6.7,2,7.3,1,117,0,9.7
U14942,39,Female,Freelancer,iOS,6.3,3.2,3,6.6,1,66,4,8.6
U14943,19,Male,Freelancer,iOS,6.8,3.5,1,5.7,2,89,2,7.2
U14944,24,Female,Freelancer,iOS,8.3,4.6,3,6.7,1,110,3,8.7
U14945,39,Male,Freelancer,iOS,4.6,3.6,5,7.9,1,42,2,7.4
U14946,49,Male,Professional,iOS,2.2,1.9,2,5.1,1,29,1,3.2
U14947,31,Female,Freelancer,iOS,4.2,3.3,4,7.9,1,49,3,5.4
U14948,38,Female,Student,Android,6.7,5.3,3,7.7,1,86,4,8.3
U14949,24,Female,Student,Android,5.6,3.5,2,6.5,1,83,2,6.1
U14950,32,Male,Student,iOS,9.7,6.5,1,7.1,2,90,0,12.4
U14951,20,Male,Student,iOS,8.5,4.5,1,5.7,3,99,2,9.8
U14952,19,Female,Freelancer,Android,6.8,4.7,2,6.2,1,64,1,8.2
U14953,58,Male,Freelancer,Android,7.9,6.4,1,5.3,2,81,4,10.8
U14954,20,Male,Student,iOS,7.2,3.1,1,6.2,1,102,1,9.8
U14955,40,Female,Student,iOS,4.2,2.7,2,5.2,1,39,3,6.7
U14956,52,Male,Professional,iOS,4.9,4.1,2,7.3,1,46,0,5.4
U14957,36,Male,Freelancer,iOS,3.2,1.3,3,5.6,1,35,2,5.6
U14958,36,Male,Professional,iOS,3.5,1.9,1,6.7,1,47,3,3.6
U14959,18,Male,Student,iOS,5.2,4.6,2,6.4,1,53,1,7.1
U14960,37,Male,Freelancer,iOS,3.5,1.4,3,5.1,1,43,3,6.4
U14961,34,Male,Freelancer,Android,8.5,6.1,2,7.3,1,111,4,10.8
U14962,52,Male,Freelancer,iOS,3.1,1.5,3,6.8,1,35,0,4.5
U14963,28,Female,Student,Android,6.2,5.2,1,7.2,1,84,1,8.6
U14964,32,Female,Freelancer,Android,3.9,2.8,3,5.5,1,38,4,5.1
U14965,50,Female,Freelancer,Android,6.4,3.6,2,5.6,1,91,2,6.9
U14966,58,Female,Professional,Android,5.3,3.0,2,5.9,1,53,4,8.3
U14967,53,Male,Professional,iOS,5.3,3.4,3,6.5,1,79,2,6.0
U14968,49,Male,Professional,iOS,5.0,2.8,2,6.5,1,72,0,6.8
U14969,22,Female,Freelancer,Android,8.5,5.3,3,7.8,1,124,0,9.7
U14970,32,Female,Professional,iOS,6.6,5.1,3,7.3,1,78,0,7.7
U14971,53,Female,Professional,iOS,6.2,4.4,4,6.6,1,66,1,7.5
U14972,51,Male,Professional,Android,4.7,4.0,2,5.9,1,60,4,5.9
U14973,28,Male,Student,Android,4.6,3.2,2,5.1,1,48,3,7.4
U14974,52,Female,Professional,iOS,2.3,0.9,6,6.6,1,27,4,4.1
U14975,25,Female,Professional,iOS,4.9,2.9,4,6.0,1,71,4,7.6
U14976,19,Female,Professional,iOS,6.1,3.1,4,6.9,1,51,2,6.2
U14977,33,Male,Freelancer,iOS,8.1,4.8,2,6.4,1,113,2,9.3
U14978,22,Male,Professional,Android,3.0,1.8,2,5.5,1,37,0,4.3
U14979,36,Male,Student,iOS,5.7,4.9,1,6.4,1,72,1,7.1
U14980,36,Male,Student,iOS,4.2,3.6,4,7.8,1,38,4,5.5
U14981,37,Female,Student,Android,8.0,5.5,1,5.8,2,85,2,8.1
U14982,35,Female,Freelancer,iOS,5.3,2.3,4,6.7,1,53,3,7.5
U14983,18,Female,Student,iOS,5.3,4.6,1,6.2,1,67,4,6.8
U14984,45,Female,Professional,Android,6.9,5.0,3,5.6,1,76,3,8.1
U14985,58,Male,Student,Android,7.4,5.1,1,5.9,1,64,0,8.4
U14986,32,Male,Professional,Android,3.2,2.6,2,7.0,1,39,0,4.1
U14987,25,Male,Professional,iOS,5.5,3.1,2,6.7,1,55,0,8.3
U14988,25,Female,Student,iOS,6.0,3.5,2,7.0,1,61,3,7.0
U14989,40,Female,Freelancer,Android,3.1,2.5,2,5.9,1,39,2,4.2
U14990,27,Female,Student,Android,4.9,4.2,2,5.8,1,46,1,6.0
U14991,40,Female,Student,iOS,4.6,2.5,4,7.5,1,58,4,5.9
U14992,47,Female,Freelancer,Android,8.5,5.1,3,7.2,1,72,1,10.3
U14993,32,Female,Freelancer,Android,6.6,5.7,2,6.9,1,83,3,7.8
U14994,48,Female,Student,iOS,7.0,3.8,3,6.5,2,76,4,9.5
U14995,43,Female,Professional,iOS,6.3,2.7,2,6.0,1,85,3,7.5
U14996,18,Female,Student,iOS,7.2,5.7,3,6.9,1,75,0,7.5
U14997,55,Female,Freelancer,Android,8.6,4.8,3,7.6,1,82,0,8.7
U14998,29,Female,Professional,Android,6.4,2.6,4,7.0,1,90,0,9.3
U14999,22,Female,Student,Android,8.5,3.8,2,6.4,2,76,3,9.1
U15000,18,Female,Student,iOS,9.4,6.1,2,7.4,1,129,3,9.8
U15001,35,Female,Student,Android,8.4,6.2,1,5.2,2,95,4,9.4
U15002,44,Male,Freelancer,iOS,5.6,2.5,3,6.0,1,82,1,6.7
U15003,19,Male,Freelancer,Android,8.3,5.4,3,6.2,1,95,3,9.9
U15004,32,Male,Student,Android,8.4,6.9,2,6.7,1,82,2,10.6
U15005,46,Male,Professional,Android,4.8,2.6,4,7.2,1,71,0,7.2
U15006,45,Male,Freelancer,Android,6.7,5.0,3,7.9,1,85,1,9.1
U15007,29,Female,Student,iOS,4.8,4.1,2,6.5,1,40,4,6.7
U15008,21,Male,Student,iOS,6.3,3.2,4,6.5,1,78,3,8.8
U15009,34,Male,Professional,iOS,3.6,2.3,5,5.6,1,37,3,6.2
U15010,50,Male,Student,Android,8.0,7.0,2,5.9,1,111,3,8.9
U15011,39,Male,Freelancer,iOS,8.7,6.1,2,7.1,1,78,0,11.6
U15012,27,Male,Professional,iOS,3.5,2.0,3,6.9,1,44,1,6.1
U15013,31,Female,Freelancer,iOS,8.0,4.7,1,5.7,3,85,1,10.3
U15014,29,Male,Professional,Android,5.9,2.6,2,6.2,1,63,4,6.9
U15015,22,Female,Professional,iOS,5.2,3.5,4,6.4,1,51,4,7.1
U15016,31,Female,Freelancer,Android,4.1,3.6,2,6.1,1,45,0,6.1
U15017,43,Male,Professional,Android,5.4,3.2,1,5.6,1,66,1,6.7
U15018,42,Female,Student,iOS,5.4,3.3,2,6.4,1,63,0,7.1
U15019,34,Female,Professional,Android,2.3,1.5,5,6.7,1,27,4,3.9
U15020,58,Female,Student,Android,6.0,5.3,4,7.5,1,76,0,7.7
U15021,26,Female,Student,Android,9.7,6.3,2,7.7,3,85,4,12.7
U15022,51,Female,Professional,Android,3.5,2.4,2,6.1,1,39,2,4.1
U15023,29,Female,Student,Android,9.1,4.8,2,7.3,1,131,0,11.9
U15024,24,Male,Professional,iOS,6.3,3.5,3,6.1,1,89,1,6.3
U15025,51,Male,Professional,iOS,4.3,3.7,3,7.1,1,56,4,6.2
U15026,32,Male,Freelancer,Android,5.2,2.4,2,7.7,1,45,0,5.6
U15027,44,Male,Student,Android,4.5,2.1,3,6.9,1,57,2,7.3
U15028,26,Male,Freelancer,iOS,7.1,5.9,4,7.7,1,99,1,7.5
U15029,28,Male,Student,iOS,9.0,6.2,2,7.5,2,90,3,10.5
U15030,47,Female,Student,iOS,6.5,4.8,3,8.0,1,82,3,7.6
U15031,29,Female,Student,Android,4.4,2.9,2,6.3,1,42,1,6.2
U15032,56,Male,Professional,iOS,5.8,2.5,3,5.7,1,77,1,8.4
U15033,56,Female,Freelancer,iOS,4.7,3.9,3,7.4,1,69,2,5.5
U15034,33,Male,Freelancer,Android,3.4,2.0,4,6.7,1,27,0,3.9
U15035,45,Female,Freelancer,iOS,7.8,4.2,3,6.1,1,114,1,8.7
U15036,18,Female,Student,Android,7.2,5.6,3,7.9,2,101,1,9.5
U15037,39,Female,Student,Android,4.4,2.7,4,7.9,1,36,3,4.5
U15038,35,Female,Professional,Android,6.6,3.4,3,6.7,1,64,4,9.2
U15039,35,Male,Professional,Android,3.3,2.6,4,7.2,1,41,4,5.3
U15040,23,Male,Professional,Android,4.9,3.2,3,5.2,1,39,3,5.0
U15041,47,Female,Professional,Android,6.6,2.9,2,5.2,1,83,2,8.9
U15042,32,Male,Freelancer,iOS,3.6,3.0,3,7.6,1,31,4,6.0
U15043,44,Male,Professional,iOS,5.9,5.0,2,6.0,1,54,1,7.8
U15044,36,Male,Student,Android,7.1,5.4,1,5.4,1,61,0,9.6
U15045,46,Male,Student,iOS,4.6,3.6,4,8.0,1,39,2,7.0
U15046,59,Female,Professional,Android,2.2,1.9,4,5.7,1,25,1,2.8
U15047,59,Male,Professional,Android,3.1,1.6,3,5.4,1,31,1,3.7
U15048,31,Female,Student,Android,6.8,5.0,1,5.8,2,87,3,8.7
U15049,21,Male,Student,Android,4.1,2.2,4,6.2,1,52,2,7.1
U15050,20,Female,Student,Android,6.3,3.3,1,5.4,1,86,1,7.8
U15051,34,Female,Student,Android,9.2,7.3,1,5.1,3,100,4,9.5
U15052,30,Male,Freelancer,iOS,4.9,3.5,5,6.9,1,51,3,5.6
U15053,24,Female,Student,Android,4.3,2.2,1,5.3,1,43,2,6.7
U15054,44,Male,Student,iOS,4.0,2.9,1,5.8,1,32,3,5.9
U15055,23,Female,Freelancer,Android,7.8,4.3,2,5.2,1,78,3,8.5
U15056,25,Male,Professional,iOS,6.3,4.1,2,5.1,1,66,3,6.9
U15057,52,Male,Professional,Android,6.7,4.1,2,6.5,1,79,0,8.0
U15058,36,Male,Student,Android,8.7,4.1,4,7.7,1,72,2,9.9
